store_id,item_id,avg_forecast_demand,max_forecast_demand,demand_std,demand_buffer,recommended_stock,demand_category
store_18,item_33,24.865704260721447,46.91543080686528,9.197095761395879,19.85580908906496,45,High
store_18,item_34,24.907729616137914,41.710708731317816,9.928516182928748,19.85580908906496,45,High
store_18,item_50,24.670281269804146,45.82553286863301,4.140295497240098,19.85580908906496,45,High
store_18,item_38,24.73001992065292,43.24177047337848,8.388959626843635,19.85580908906496,45,High
store_18,item_40,25.60765545222267,45.16560521678909,9.030647575252575,19.85580908906496,45,High
store_18,item_42,24.996842768310596,49.26884173211617,7.348111553792923,19.85580908906496,45,High
store_19,item_11,25.05480321825021,44.91835398692676,5.0027196214968,19.85580908906496,45,High
store_19,item_12,24.81911931167094,45.67286777336292,9.82751578600182,19.85580908906496,45,High
store_45,item_18,24.64564928165594,48.039252533222665,8.02925128624263,19.85580908906496,45,High
store_45,item_4,25.204632538352218,46.281388583688525,4.784883042021573,19.85580908906496,45,High
store_45,item_2,25.401138635039068,47.2190221565084,5.456753995922149,19.85580908906496,45,High
store_45,item_21,24.963543583047265,43.56630613287759,4.132918686426683,19.85580908906496,45,High
store_45,item_13,24.654976018088,49.44957896377888,8.769058259086167,19.85580908906496,45,High
store_18,item_14,24.89357563340886,43.86230855912749,8.879884020826568,19.85580908906496,45,High
store_18,item_15,25.002959244658985,41.710708731317816,4.843904596165638,19.85580908906496,45,High
store_45,item_45,24.80966252654589,48.22854091077158,6.872612654893718,19.85580908906496,45,High
store_16,item_6,25.358048926624683,45.085525547569226,6.127900954785862,19.85580908906496,45,High
store_47,item_49,25.37472177884648,48.72113581953543,4.9592752279350325,19.85580908906496,45,High
store_33,item_38,24.73894347290242,44.01234254264131,9.130828558977429,19.85580908906496,45,High
store_33,item_25,25.5081842656725,38.93818150420995,10.021644430528644,19.85580908906496,45,High
store_34,item_10,25.29209163999013,39.94406509071075,8.697518509622823,19.85580908906496,45,High
store_27,item_32,24.99368136761055,45.67997330274378,7.174667609725894,19.85580908906496,45,High
store_27,item_20,25.53077360302603,46.81476409920999,7.870837135622272,19.85580908906496,45,High
store_34,item_16,24.692211797026076,40.86110424778949,3.7831099486824846,19.85580908906496,45,High
store_43,item_46,24.752552720231378,42.80011076259408,4.924567607437082,19.85580908906496,45,High
store_47,item_11,24.680600918819724,46.66672617834812,4.31222356054427,19.85580908906496,45,High
store_47,item_12,24.80037413233127,46.00711904289739,7.590774808940623,19.85580908906496,45,High
store_47,item_34,25.076936707942295,43.45387802035981,8.595466158909138,19.85580908906496,45,High
store_47,item_36,24.859121423002232,46.043248363914486,4.47181718840343,19.85580908906496,45,High
store_17,item_19,25.239023607164505,44.4804526576615,7.945825120754169,19.85580908906496,45,High
store_17,item_20,25.352093731368047,43.39955280390419,8.296762830262775,19.85580908906496,45,High
store_17,item_13,24.954456555717925,39.68438957014811,9.607699096021689,19.85580908906496,45,High
store_25,item_7,25.432127230713576,45.085525547569226,5.903355654447204,19.85580908906496,45,High
store_37,item_1,25.33357776799337,43.44838320511007,10.451667261200258,19.85580908906496,45,High
store_37,item_12,25.29831096868829,42.23701879936208,9.141706660424035,19.85580908906496,45,High
store_36,item_4,24.652523571438042,46.91543080686528,5.156553610829984,19.85580908906496,45,High
store_19,item_23,25.445389499456585,38.8385830641328,10.78108780966491,19.85580908906496,45,High
store_19,item_5,24.653835182565448,45.49228928934426,10.104124981850125,19.85580908906496,45,High
store_19,item_36,25.475850550941,47.318834961522775,5.331747952771591,19.85580908906496,45,High
store_44,item_12,25.08326239959467,45.23979982296962,9.406261531503876,19.85580908906496,45,High
store_34,item_37,24.698257576986737,49.22473104994183,9.372793159123182,19.85580908906496,45,High
store_26,item_47,25.194453399935124,42.14742397477962,8.232858892876271,19.85580908906496,45,High
store_26,item_42,25.50186029008652,47.59804459275041,6.96268436940381,19.85580908906496,45,High
store_35,item_10,24.646437549231237,45.05534771062875,10.031620238484452,19.85580908906496,45,High
store_35,item_13,25.622779829692778,46.19602168856439,9.69792628829387,19.85580908906496,45,High
store_36,item_36,25.035870056920217,44.92044913619299,4.345374100704933,19.85580908906496,45,High
store_26,item_24,24.82934679692945,37.758754018262046,4.046911742837023,19.85580908906496,45,High
store_26,item_27,24.69448016539516,42.00887330874208,5.020600825034148,19.85580908906496,45,High
store_16,item_27,25.10658069695817,46.04465806783161,5.778580051183455,19.85580908906496,45,High
store_16,item_30,25.374470854679288,47.353874024372594,5.4064101408047405,19.85580908906496,45,High
store_16,item_31,25.070948878959708,45.67286777336292,8.626320180554877,19.85580908906496,45,High
store_48,item_30,25.22637663064436,45.37829331965562,4.968178018640139,19.85580908906496,45,High
store_48,item_26,25.115681118427243,37.78369557625039,6.485578057273857,19.85580908906496,45,High
store_48,item_28,24.816141618145938,47.84872895319368,4.210712785507191,19.85580908906496,45,High
store_48,item_38,25.62063444306602,49.47162590408624,8.816412088784656,19.85580908906496,45,High
store_47,item_3,25.349987765812646,47.04462234881173,5.9350948130197825,19.85580908906496,45,High
store_25,item_44,25.598841566936954,48.3218020174879,4.126403229364417,19.85580908906496,45,High
store_33,item_27,24.75383052892183,45.67997330274378,6.409929337197416,19.85580908906496,45,High
store_33,item_28,25.072569186841815,41.33121316093705,4.335613788526336,19.85580908906496,45,High
store_28,item_25,24.754980808334523,42.96033628841131,11.223161010801034,19.85580908906496,45,High
store_28,item_20,25.549820069716542,47.21336552257619,10.736524426429872,19.85580908906496,45,High
store_16,item_16,25.026441216754282,43.55021356806871,3.940031434810374,19.85580908906496,45,High
store_48,item_20,24.87347720435688,40.8026443279068,8.301795870943979,19.85580908906496,45,High
store_16,item_39,25.42000242952157,44.52682909832442,6.488048024298028,19.85580908906496,45,High
store_43,item_29,25.352503400965087,47.84051643112743,5.980128652694666,19.85580908906496,45,High
store_19,item_26,25.110507055287147,45.67286777336292,8.497788064886269,19.85580908906496,45,High
store_43,item_39,25.04061191903591,44.33408555350709,7.389665171194266,19.85580908906496,45,High
store_43,item_40,24.86687982385983,43.86230855912749,8.872608549132774,19.85580908906496,45,High
store_37,item_34,25.562755080734163,42.99299924795115,9.095700372423693,19.85580908906496,45,High
store_37,item_4,24.941812745953424,41.78734012872836,5.857001504110224,19.85580908906496,45,High
store_37,item_31,25.485228326327714,47.13404503797382,9.781515276397599,19.85580908906496,45,High
store_25,item_43,24.76645235796795,48.33790824556694,7.300527064163778,19.85580908906496,45,High
store_33,item_6,25.142521511257666,43.45387802035981,6.002095836537538,19.85580908906496,45,High
store_33,item_7,24.947306723377867,44.69425967142014,5.953388181420645,19.85580908906496,45,High
store_33,item_8,24.905384428722147,48.82667089479356,8.078771065821275,19.85580908906496,45,High
store_2,item_15,25.581451281131546,41.60906949499677,5.83697659706852,19.85580908906496,45,High
store_2,item_27,24.879804919461893,43.57727609301895,6.111762998269671,19.85580908906496,45,High
store_2,item_2,25.58154823613192,48.3218020174879,6.0857864036708325,19.85580908906496,45,High
store_43,item_25,25.631996693912157,48.67153646388116,9.727028363240363,19.85580908906496,45,High
store_43,item_27,25.619217327846833,54.73502621951136,5.63534890508252,19.85580908906496,45,High
store_33,item_1,25.151601912772975,42.96033628841131,11.242989685074154,19.85580908906496,45,High
store_32,item_45,25.255722301023248,47.04462234881173,7.073746884567806,19.85580908906496,45,High
store_32,item_48,25.227602588862418,45.719185473768185,4.500227680943253,19.85580908906496,45,High
store_32,item_38,25.448136140432833,47.07577077996784,7.930763293329675,19.85580908906496,45,High
store_27,item_8,25.251370445227373,43.45387802035981,6.785794894813613,19.85580908906496,45,High
store_33,item_2,25.406628540823807,45.02827574001815,5.605144664451772,19.85580908906496,45,High
store_27,item_49,24.917941989440518,44.58011870531242,4.555914335108042,19.85580908906496,45,High
store_28,item_44,24.967971639594204,43.55021356806871,4.392532243543874,19.85580908906496,45,High
store_49,item_10,25.576057209087022,43.68432594922144,9.143582567136018,19.85580908906496,45,High
store_15,item_40,25.610916669146942,41.89884935323805,7.106184751670563,19.85580908906496,45,High
store_49,item_22,25.599846850423575,48.89136060137346,6.863464966207783,19.85580908906496,45,High
store_16,item_1,25.194861070614262,45.43461711703067,9.575286890252876,19.85580908906496,45,High
store_15,item_5,25.50138711474306,44.96640052741219,8.131251364499368,19.85580908906496,45,High
store_49,item_4,24.820142583147383,49.55421832326052,6.285155345289527,19.85580908906496,45,High
store_49,item_40,25.249391506126038,42.07269592713947,10.050677895457214,19.85580908906496,45,High
store_32,item_9,24.947790938948902,48.95443752868211,4.5507095047817945,19.85580908906496,45,High
store_2,item_40,25.443124388124264,46.82691877532949,10.480620260527472,19.85580908906496,45,High
store_43,item_1,24.698997576680892,48.22854091077158,11.834186186594259,19.85580908906496,45,High
store_43,item_13,25.28581805863157,47.57896329877677,10.958218887137958,19.85580908906496,45,High
store_42,item_7,24.657931948364737,44.99494170954087,5.502043401053405,19.85580908906496,45,High
store_20,item_12,25.157862830410977,42.50631749834449,7.026337362101482,19.85580908906496,45,High
store_20,item_17,25.576365490827204,43.46321919891599,9.037762965484868,19.85580908906496,45,High
store_2,item_6,25.031946238570686,46.281388583688525,6.242122619499224,19.85580908906496,45,High
store_2,item_34,25.317788855489372,43.39955280390419,10.592228084530921,19.85580908906496,45,High
store_47,item_18,25.417808675767777,45.16560521678909,8.178652334176226,19.85580908906496,45,High
store_25,item_34,24.698121901661125,41.4424234343342,9.692221017586318,19.85580908906496,45,High
store_37,item_45,24.824571846824345,43.66878452389962,7.6020791412701945,19.85580908906496,45,High
store_25,item_6,25.07213736873377,43.45387802035981,6.203218839638016,19.85580908906496,45,High
store_25,item_38,24.922455655243965,42.39378978851715,8.934928497524771,19.85580908906496,45,High
store_25,item_40,25.2679513813002,46.076389458687984,10.642586210360305,19.85580908906496,45,High
store_42,item_46,25.298766223402712,47.71524455192891,3.573948132059747,19.85580908906496,45,High
store_42,item_33,25.439815244623887,45.085525547569226,8.790660879480443,19.85580908906496,45,High
store_41,item_16,25.058397992708084,52.36795731416901,3.8166582888934584,19.85580908906496,45,High
store_40,item_7,25.224062058148736,45.22464920997279,4.643938816974685,19.85580908906496,45,High
store_41,item_1,25.20963361740421,46.69254320599936,12.242651414673302,19.85580908906496,45,High
store_20,item_9,25.060089589410264,44.52682909832442,3.8252352302055,19.85580908906496,45,High
store_14,item_34,24.9706714570686,46.00711904289739,10.726118860140105,19.85580908906496,45,High
store_14,item_23,24.958121727874058,38.38092950815919,9.239672883884358,19.85580908906496,45,High
store_14,item_25,24.744193933624953,44.92044913619299,9.81268949012952,19.85580908906496,45,High
store_14,item_26,25.31484087269381,47.353874024372594,8.461974537141842,19.85580908906496,45,High
store_2,item_10,24.775948127155843,44.03441023825095,9.710833082887218,19.85580908906496,45,High
store_41,item_41,25.01636522560408,45.81419267542487,7.727233976497425,19.85580908906496,45,High
store_41,item_44,25.040016232932174,45.719185473768185,4.098165830484491,19.85580908906496,45,High
store_42,item_15,24.718123026229147,44.64790385019235,5.034155141160199,19.85580908906496,45,High
store_41,item_5,25.14403435888802,50.78773014874202,9.233795435360072,19.85580908906496,45,High
store_42,item_28,24.878390335689357,42.91808744129101,4.152460934528119,19.85580908906496,45,High
store_42,item_31,25.26965070450073,45.085525547569226,7.352339891281576,19.85580908906496,45,High
store_41,item_14,25.089415850566535,46.66918983093702,9.557692670819213,19.85580908906496,45,High
store_15,item_19,25.068966681826748,46.97535193302114,7.627680892609318,19.85580908906496,45,High
store_14,item_7,24.780761824399605,44.29957083558145,5.364209042837772,19.85580908906496,45,High
store_15,item_10,25.330271217815888,47.21336552257619,7.775440314453599,19.85580908906496,45,High
store_14,item_28,24.986507923135452,53.70714454674897,4.685598034188381,19.85580908906496,45,High
store_14,item_3,25.131392069382745,41.14355464136189,5.971063509107344,19.85580908906496,45,High
store_14,item_18,25.330285409957813,42.14742397477962,8.578920997624808,19.85580908906496,45,High
store_49,item_19,25.471471262302554,44.70916689561584,10.033004160645344,19.85580908906496,45,High
store_19,item_8,24.95153726364385,47.07577077996784,8.148200742406893,19.85580908906496,45,High
store_32,item_40,25.000392064143412,45.96527644183882,8.7821161610996,19.85580908906496,45,High
store_32,item_43,24.948374324263543,46.91543080686528,6.061212657822291,19.85580908906496,45,High
store_5,item_14,25.261255807298287,46.80547725870812,10.37992355558169,19.85580908906496,45,High
store_49,item_8,25.121030735825865,43.45387802035981,8.63793336676416,19.85580908906496,45,High
store_15,item_13,24.863943286057783,46.281388583688525,9.071373951844238,19.85580908906496,45,High
store_14,item_48,24.95049135474739,46.00711904289739,4.978869581952197,19.85580908906496,45,High
store_5,item_10,25.185819852967875,46.91543080686528,11.134269838532449,19.85580908906496,45,High
store_5,item_12,25.161649420821103,47.0741445167908,9.35826196466455,19.85580908906496,45,High
store_38,item_28,25.211644427092107,42.50631749834449,3.727817100847666,19.85580908906496,45,High
store_38,item_31,24.979476613134228,39.845227075047866,6.822789558039334,19.85580908906496,45,High
store_38,item_33,24.87409123002346,36.75102576561372,7.637966387057297,19.85580908906496,45,High
store_25,item_18,25.582243232627054,47.55289981550813,10.013740856425887,19.85580908906496,45,High
store_25,item_21,24.743507342658127,43.24177047337848,4.074327251421391,19.85580908906496,45,High
store_29,item_43,25.49505913680673,52.687474126258245,7.352459049501876,19.85580908906496,45,High
store_29,item_44,24.74977624879676,45.92111075642707,4.588805886399573,19.85580908906496,45,High
store_29,item_34,25.054984543982076,42.71105048605208,11.086003399371299,19.85580908906496,45,High
store_38,item_14,25.186274007009942,44.91835398692676,7.906730894789764,19.85580908906496,45,High
store_37,item_6,25.586614680295057,43.46321919891599,6.449464994635983,19.85580908906496,45,High
store_24,item_45,25.56998860589354,47.37530303585525,6.227682892730006,19.85580908906496,45,High
store_38,item_21,24.721329150522873,45.13156600933029,3.800309943468965,19.85580908906496,45,High
store_38,item_22,25.61970313614611,44.60157346734668,5.641966769090459,19.85580908906496,45,High
store_38,item_24,24.753731222935134,47.55289981550813,4.770894447822566,19.85580908906496,45,High
store_38,item_12,24.654594219934413,45.40852551670233,7.978795177689848,19.85580908906496,45,High
store_24,item_40,24.652210068559587,42.41162142619213,7.155503857021522,19.85580908906496,45,High
store_32,item_28,25.36051169679281,39.72636151722851,3.727721499655975,19.85580908906496,45,High
store_32,item_18,24.691914813784035,46.80356432110237,6.336018893918425,19.85580908906496,45,High
store_28,item_33,25.463227828340383,40.18277853322251,10.249274902062902,19.85580908906496,45,High
store_21,item_12,25.21667319900405,38.99046029902952,8.75162816199726,19.85580908906496,45,High
store_21,item_25,25.035168008654473,45.77724054518305,10.195936234816443,19.85580908906496,45,High
store_21,item_16,25.44966464493766,44.4804526576615,3.9158672594257617,19.85580908906496,45,High
store_41,item_48,24.73183860490633,43.35816052062201,4.353168640828267,19.85580908906496,45,High
store_41,item_29,25.36838610127585,42.14742397477962,6.247525050478424,19.85580908906496,45,High
store_5,item_26,25.315663023727833,44.70916689561584,8.252358425147118,19.85580908906496,45,High
store_5,item_31,25.02391187764767,46.281388583688525,10.082999283671796,19.85580908906496,45,High
store_5,item_40,24.785031483971647,44.393439819218905,10.65808041210052,19.85580908906496,45,High
store_5,item_41,25.451802398970354,48.745801702859175,7.655996272602977,19.85580908906496,45,High
store_5,item_43,25.640269447019225,48.745801702859175,7.178145867461825,19.85580908906496,45,High
store_5,item_36,24.963995470207248,39.040658448458885,4.368875749526601,19.85580908906496,45,High
store_32,item_23,25.313658076013642,43.46321919891599,8.741582857136486,19.85580908906496,45,High
store_32,item_25,25.199077249936753,45.608202143749416,9.342255518882485,19.85580908906496,45,High
store_50,item_25,24.662472896622806,46.6406226752608,9.97999751701043,19.85580908906496,45,High
store_13,item_12,24.806321976220197,43.35816052062201,8.053454624266973,19.85580908906496,45,High
store_13,item_14,24.852953834321283,43.85018016485623,8.314769653632473,19.85580908906496,45,High
store_12,item_5,24.824264018877717,44.32081991931375,10.510400555565965,19.85580908906496,45,High
store_13,item_30,24.897297011235015,42.6090432028952,5.478472524544211,19.85580908906496,45,High
store_13,item_2,24.833967910255218,47.8518035016026,5.763865285279249,19.85580908906496,45,High
store_12,item_28,25.345705367310742,45.02827574001815,4.532422596944323,19.85580908906496,45,High
store_12,item_3,25.37786844815162,49.17950531451034,6.920652599773191,19.85580908906496,45,High
store_21,item_35,24.760790189498472,48.84150347597335,6.35546909424752,19.85580908906496,45,High
store_21,item_37,24.922041698734457,47.04462234881173,7.865703905754444,19.85580908906496,45,High
store_40,item_31,25.410154948325054,49.22473104994183,8.437800882063431,19.85580908906496,45,High
store_21,item_47,25.129879182088402,47.330986664399234,10.537266002899935,19.85580908906496,45,High
store_21,item_49,25.338529522730244,48.67153646388116,4.832610280093797,19.85580908906496,45,High
store_21,item_5,25.039149425557312,47.0741445167908,8.816937562336603,19.85580908906496,45,High
store_4,item_4,24.81891417942604,47.85057047836234,6.6403890823955125,19.85580908906496,45,High
store_22,item_19,25.207599823329236,44.01234254264131,9.414253964835531,19.85580908906496,45,High
store_5,item_49,25.46251138239835,47.318834961522775,5.341408860040689,19.85580908906496,45,High
store_14,item_1,25.249103721305406,45.96527644183882,11.637078524215593,19.85580908906496,45,High
store_14,item_12,25.02480712460979,39.38674483307454,9.034566746316974,19.85580908906496,45,High
store_50,item_29,25.15188687347049,46.076389458687984,6.39801798351392,19.85580908906496,45,High
store_40,item_34,24.778575487911695,42.91808744129101,9.545341087120468,19.85580908906496,45,High
store_40,item_14,24.93894040523859,44.29957083558145,7.9161680327142365,19.85580908906496,45,High
store_40,item_17,25.021675780669838,44.80154651903918,9.689438384311739,19.85580908906496,45,High
store_21,item_41,24.907518006026304,40.982344782336014,6.569682413446057,19.85580908906496,45,High
store_32,item_19,25.593659782506204,45.13380896569884,7.3725489824385475,19.85580908906496,45,High
store_32,item_11,24.705709628863122,47.34697524795594,3.8812521891106693,19.85580908906496,45,High
store_32,item_13,24.959234232079847,44.98060838638427,9.238710177296442,19.85580908906496,45,High
store_13,item_46,25.05515346758178,44.007216469717136,4.633435844629856,19.85580908906496,45,High
store_13,item_33,25.24500753621931,44.052152969242336,8.53214784935538,19.85580908906496,45,High
store_14,item_13,25.498588478786893,47.84872895319368,12.766716153341303,19.85580908906496,45,High
store_13,item_7,24.867706292663534,43.35816052062201,5.194563289085477,19.85580908906496,45,High
store_13,item_43,24.836456523576214,47.29968511264021,6.158745787841769,19.85580908906496,45,High
store_50,item_35,24.737005874353525,47.56129352480023,7.0350558751546455,19.85580908906496,45,High
store_50,item_36,25.631324989988858,46.61794213250895,4.646227684260542,19.85580908906496,45,High
store_12,item_41,24.943078512000714,45.26780372570519,7.840638859424975,19.85580908906496,45,High
store_50,item_4,25.48574562966198,43.46321919891599,5.997108672164806,19.85580908906496,45,High
store_50,item_41,24.815695671762047,45.42088368097417,7.4838544833694485,19.85580908906496,45,High
store_50,item_31,25.01954624680935,46.40197009516359,8.541401623642628,19.85580908906496,45,High
store_6,item_11,24.977947183226497,46.66918983093702,4.031147292189669,19.85580908906496,45,High
store_6,item_13,25.195982115153644,50.56176093481638,9.417456922752466,19.85580908906496,45,High
store_24,item_18,25.020443812495273,44.01234254264131,7.1836381234058155,19.85580908906496,45,High
store_24,item_21,24.996033735254944,44.37547876286504,3.8659491821693917,19.85580908906496,45,High
store_24,item_12,24.70738139240538,49.22473104994183,7.064975232065452,19.85580908906496,45,High
store_12,item_14,24.795378759593696,46.91543080686528,10.039787798325232,19.85580908906496,45,High
store_12,item_18,25.06503644120011,47.41668172267047,10.60988278609223,19.85580908906496,45,High
store_12,item_43,25.436278450423753,37.77938451098337,7.163217384506448,19.85580908906496,45,High
store_12,item_4,25.006217068932,38.99432144627256,5.719940383017088,19.85580908906496,45,High
store_12,item_27,25.311713300273983,43.130305341767205,6.604585169422589,19.85580908906496,45,High
store_22,item_36,25.209217311278103,45.2307203607262,5.067327058348873,19.85580908906496,45,High
store_22,item_37,24.69309963242635,47.8518035016026,9.078228428987984,19.85580908906496,45,High
store_38,item_5,24.77987267982646,39.68438957014811,7.238684322764581,19.85580908906496,45,High
store_38,item_9,25.057389435595116,42.6090432028952,4.119614348529844,19.85580908906496,45,High
store_38,item_47,24.699593207990652,42.84815976671809,7.883499252595182,19.85580908906496,45,High
store_38,item_48,25.319771374055932,45.22570315347418,4.185411624684562,19.85580908906496,45,High
store_24,item_28,24.885778191858194,39.4037345687401,4.001662757279571,19.85580908906496,45,High
store_24,item_31,24.950102128607266,47.85057047836234,7.22117737688819,19.85580908906496,45,High
store_12,item_23,25.575199611406962,52.36795731416901,11.975597862623003,19.85580908906496,45,High
store_31,item_41,25.393854454875598,46.66918983093702,6.443266305550936,19.85580908906496,45,High
store_29,item_37,25.15074178461962,41.21299458936509,9.534222661451606,19.85580908906496,45,High
store_29,item_25,25.413035205128832,51.065908973321854,11.316117974627195,19.85580908906496,45,High
store_22,item_39,25.05167639618413,45.70161020838835,7.568613837377329,19.85580908906496,45,High
store_22,item_3,24.67486470437137,42.20697249026584,6.632139146629223,19.85580908906496,45,High
store_22,item_31,25.64294222593105,48.14371577902347,8.847227358419987,19.85580908906496,45,High
store_40,item_1,25.49394441799066,45.085525547569226,9.420773855834005,19.85580908906496,45,High
store_39,item_40,25.105086815824528,47.77613066674308,11.251175329961569,19.85580908906496,45,High
store_23,item_49,25.40375445321604,46.82691877532949,5.901383273661074,19.85580908906496,45,High
store_23,item_5,25.302806387458116,45.16560521678909,9.943399751694617,19.85580908906496,45,High
store_1,item_18,24.673449125217683,37.80884231503524,7.935614930130857,19.85580908906496,45,High
store_1,item_25,24.966488897645032,45.22570315347418,9.649518629887623,19.85580908906496,45,High
store_9,item_32,24.669825820665285,45.49228928934426,7.831074675760301,19.85580908906496,45,High
store_30,item_24,24.807276444595786,44.89946921743726,5.007620707093885,19.85580908906496,45,High
store_30,item_22,25.3265708822236,44.23436959298743,6.8811461436261165,19.85580908906496,45,High
store_39,item_39,24.92505807911174,44.47152797307108,8.554145671717468,19.85580908906496,45,High
store_39,item_25,25.612413102956175,49.07285287418373,10.872071937134374,19.85580908906496,45,High
store_39,item_26,25.260379404574877,50.25020543445537,9.083230614898056,19.85580908906496,45,High
store_23,item_28,25.277512836130178,45.46200362843874,5.274297765213119,19.85580908906496,45,High
store_23,item_30,25.39119541134773,44.52682909832442,6.020513657442657,19.85580908906496,45,High
store_23,item_31,24.943657596858557,47.85057047836234,10.382594072852633,19.85580908906496,45,High
store_23,item_43,25.50922150367167,48.745801702859175,6.979688738217118,19.85580908906496,45,High
store_23,item_39,25.171066884443082,39.59777386875116,7.511136501035122,19.85580908906496,45,High
store_7,item_32,25.374138698165574,49.07285287418373,7.175048417322646,19.85580908906496,45,High
store_7,item_33,25.488264500399108,44.98060838638427,9.328792636770935,19.85580908906496,45,High
store_11,item_33,25.215998437551868,43.35957251953671,8.813772457752682,19.85580908906496,45,High
store_31,item_21,25.627193178159583,42.43114974636456,4.200317900831396,19.85580908906496,45,High
store_31,item_22,25.53970065196165,44.73705659030898,5.123782588689324,19.85580908906496,45,High
store_31,item_23,24.926530139815565,46.40197009516359,9.37248897234385,19.85580908906496,45,High
store_30,item_5,25.40621510923756,43.46321919891599,10.078038042988004,19.85580908906496,45,High
store_39,item_37,25.041094356426946,43.39955280390419,9.364938173810183,19.85580908906496,45,High
store_8,item_10,24.96985286946935,44.04703273260302,8.725262013056323,19.85580908906496,45,High
store_8,item_11,24.837427697785984,46.01907942165048,3.9807948014345746,19.85580908906496,45,High
store_6,item_6,25.391349928812048,49.07285287418373,5.614694831582014,19.85580908906496,45,High
store_7,item_1,25.575144912434492,38.93818150420995,7.970991598057792,19.85580908906496,45,High
store_7,item_25,24.87306708621734,45.719185473768185,9.036389304928738,19.85580908906496,45,High
store_7,item_17,24.72055243373585,40.39046289131248,7.572613167390852,19.85580908906496,45,High
store_11,item_10,25.643856081204692,44.60157346734668,9.032687926417653,19.85580908906496,45,High
store_7,item_39,24.751111630711613,47.55289981550813,7.92131167577479,19.85580908906496,45,High
store_8,item_43,25.32925637991873,46.499162236168615,5.115995325736988,19.85580908906496,45,High
store_8,item_44,24.68593747749761,49.44957896377888,3.811425720801091,19.85580908906496,45,High
store_10,item_17,25.634932366528425,44.37838497459578,8.46515189623181,19.85580908906496,45,High
store_10,item_1,24.672486644326895,49.44957896377888,11.02775042342195,19.85580908906496,45,High
store_9,item_6,25.142440708340974,47.04462234881173,5.814730374865457,19.85580908906496,45,High
store_34,item_5,25.033392806798194,45.96527644183882,9.963557677209245,19.85580908906496,45,High
store_27,item_18,24.986561903728415,49.47162590408624,7.272942986930259,19.85580908906496,45,High
store_35,item_39,25.351661948008037,42.4522372249591,6.534445529627024,19.85580908906496,45,High
store_9,item_5,25.628505679751896,46.82691877532949,9.13691526062949,19.85580908906496,45,High
store_9,item_4,25.186296679145222,45.085525547569226,4.749232472283282,19.85580908906496,45,High
store_9,item_44,25.10363841140324,45.42088368097417,3.8359342772680654,19.85580908906496,45,High
store_9,item_30,24.978132265612064,47.440382185465104,5.237742935392903,19.85580908906496,45,High
store_8,item_34,24.720241661676503,47.749602669321135,9.45861049128012,19.85580908906496,45,High
store_8,item_19,25.302478950016013,43.44838320511007,7.825822390000231,19.85580908906496,45,High
store_10,item_14,24.859146234601777,41.75578818170298,8.593731519559388,19.85580908906496,45,High
store_1,item_47,25.492305343210347,45.02340309524662,9.48955610037588,19.85580908906496,45,High
store_10,item_28,24.749117415373984,47.59883411408629,4.113427993179467,19.85580908906496,45,High
store_7,item_7,25.332781006629965,43.77574559454952,4.873342326496141,19.85580908906496,45,High
store_8,item_14,24.713471000472232,46.043248363914486,8.418596832612806,19.85580908906496,45,High
store_10,item_5,25.516517632678,49.22473104994183,8.984946889692575,19.85580908906496,45,High
store_10,item_39,25.121080440228067,49.47162590408624,7.091129903421517,19.85580908906496,45,High
store_10,item_41,25.260231807035808,45.8547299664821,6.463797514494619,19.85580908906496,45,High
store_8,item_20,25.01672297780004,42.71105048605208,8.162230116528953,19.85580908906496,45,High
store_8,item_24,24.98260482256166,46.66918983093702,4.05097889785743,19.85580908906496,45,High
store_3,item_38,25.634555748439208,43.77574559454952,7.472258029338969,19.85580908906496,45,High
store_3,item_30,25.599058758945517,41.33121316093705,5.7333124754437215,19.85580908906496,45,High
store_31,item_1,25.466481647229227,47.77613066674308,9.03292464965256,19.85580908906496,45,High
store_30,item_47,24.876230215239595,40.77890157823327,10.290608356038643,19.85580908906496,45,High
store_30,item_10,25.061065153391443,47.2190221565084,11.002093528505315,19.85580908906496,45,High
store_7,item_9,25.111239406626147,40.40541892506375,4.136994609628472,19.85580908906496,45,High
store_7,item_35,25.55651656089995,43.77574559454952,6.090293798001285,19.85580908906496,45,High
store_7,item_37,25.141474210125804,47.330986664399234,6.937584479011496,19.85580908906496,45,High
store_30,item_15,24.348664617862813,45.35054864396965,4.990627352196923,19.85580908906496,44,High
store_9,item_2,24.06448753754148,43.248683560997605,5.934401740694443,19.85580908906496,44,High
store_9,item_1,24.485601484255096,44.04703273260302,9.641838265671325,19.85580908906496,44,High
store_8,item_49,23.947032691203173,45.93520248340149,5.153935333113328,19.85580908906496,44,High
store_8,item_5,24.384627186952606,44.80209292857725,7.727687475449747,19.85580908906496,44,High
store_10,item_10,24.48274498287136,44.62353408829487,9.32286784275605,19.85580908906496,44,High
store_10,item_13,24.423188896952624,47.34697524795594,10.449051346023545,19.85580908906496,44,High
store_1,item_7,24.071324066102548,45.29382715286732,5.193702781865994,19.85580908906496,44,High
store_8,item_33,24.39780397181504,44.04703273260302,8.386367828800674,19.85580908906496,44,High
store_8,item_37,24.526358638264384,47.21846903435621,8.225614081242963,19.85580908906496,44,High
store_8,item_3,24.077389151708193,44.55913576219383,5.8617861565091625,19.85580908906496,44,High
store_9,item_35,24.250422658453573,45.26431963534494,6.751782760448238,19.85580908906496,44,High
